Player Name,BadTimeWithScar,BdoubleO100,Biffa001,Biffa2001,CamM77,Cojomax99,Cub_Cam,Docm77,Duke_da_dog,EvilXisuma,GoodTimeWithScar,Grian,Grianch,HumanCleo,ImpulseCam,Jessassin,Jevination,Jura_Whitey,Kamalis1,Keralis1,Mumbo,MumboJumbo,PhoenixfireLune,PokePugx,PythonCam,PythonGB,Renthedog,Stressmonster101,Stressmonsterin,Tango,TangoCam,Tinfoilchef,TwoMuchGrian,WFRTNews,WelsCam,Welsknight,Xisuma,ZedCam,Zedaph,ZombieCleo,cubfan135,falsesymmetry,iJevin,impulseSV,isGall85,iskall85,joehillssays,joehillssees,renthebob,truesymmetry,tterrag,xBCrafted,xisumavoid
minecraft.crafted.blue_stained_glass_pane,0,0,0,0,0,0,0,160,0,0,1168,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2765,112,0,0,48,0,16,0,0,0,16,352,0,0,16,344,0,0,0,0,80,288,0,0,0,0,0,0
minecraft.crafted.blue_terracotta,0,0,0,16,0,0,0,0,0,0,32,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,0,0,0,0,0,0,1312,0,376,64,8712,104,0,0,0,192,1104,0,0,0,0,0,0
minecraft.crafted.blue_wool,0,0,0,0,0,0,0,357,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,205,0,0,0,0,1603,0,0,34,131,64,0,1060,0,65,8,0,0,0,0,0,0
minecraft.crafted.bone_block,0,126,0,0,0,0,0,456,0,0,296,1810,0,0,0,0,0,20,0,0,0,71,0,0,0,18,1464,170,0,4035,0,0,0,0,0,0,39722,0,918,1142,4116,66,120,511,0,12691,5847,0,0,0,0,0,0
minecraft.crafted.bone_meal,0,1089,0,9520,0,810,0,27706,0,0,47452,68324,0,576,0,0,0,1989,0,2655,0,24244,720,0,0,15076,77756,28132,0,53072,0,489,0,0,0,7773,415391,0,14318,13188,67587,19287,10658,114885,0,139855,60018,0,0,0,1875,408,0
minecraft.crafted.book,0,10,0,82,0,0,0,22,0,0,500,470,0,0,0,1,0,0,0,1,0,24,0,0,0,152,265,148,0,309,0,242,0,0,0,25,3103,0,77,8,85,536,134,2320,0,6,36,0,0,0,0,0,0
minecraft.crafted.bookshelf,0,53,0,92,0,0,0,8,0,0,252,343,0,1,0,0,0,0,0,0,0,89,0,0,0,117,58,493,0,39,0,77,0,0,0,338,1034,0,4,85,2037,62,139,618,0,4845,184,0,0,0,0,0,0
minecraft.crafted.bow,0,12,0,29,0,0,0,49,0,0,2360,1428,0,0,0,0,0,0,0,0,0,95,0,0,0,52,123,44,0,204,0,16,0,0,0,24,193,0,57,70,221,79,195,335,0,85,239,0,0,0,0,0,0
minecraft.crafted.bowl,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,116,0,4,8,8,80,600,0,0,4,24,0,0,0,0,0,0
minecraft.crafted.brain_coral_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
minecraft.crafted.bread,0,6,0,40,0,0,0,38,0,0,1762,960,0,0,0,11,0,0,0,10,0,88,0,0,0,691,796,134,0,83,0,74,0,0,0,0,92,0,25,11,649,8,47,24,0,986,564,0,0,0,0,0,0
minecraft.crafted.brewing_stand,0,0,0,1,0,0,0,3,0,0,113,2,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,11,0,10,0,1,0,0,0,1,256,0,0,2,30,7,72,24,0,22,7,0,0,0,0,0,0
minecraft.crafted.brick,0,556,0,0,0,0,0,6,0,0,160,10627,0,0,0,0,0,0,0,24,0,2348,0,0,0,7612,206,67,0,1579,0,0,0,0,0,2304,3729,0,0,28,8449,589,445,407,0,5376,40,0,0,0,0,0,0
minecraft.crafted.brick_slab,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,60,0,0,0,0,0,0,0,0,66,2286,0,0,0,4285,144,546,270,0,0,0,0,0,0,0,0,0
minecraft.crafted.brick_stairs,0,0,0,0,0,0,0,0,0,0,184,48,0,0,0,0,0,0,0,0,0,560,0,0,0,0,88,0,0,0,0,0,0,0,0,256,704,0,0,0,1209,344,80,0,0,8,0,0,0,0,0,0,0
minecraft.crafted.brick_wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,762,0,0,0,0,24,0,0,0,0,0,0,0
minecraft.crafted.bricks,0,228,0,0,0,0,0,0,0,0,1152,10422,0,0,0,0,0,0,0,0,0,2248,0,0,0,0,456,0,0,0,0,0,0,0,0,3385,4108,0,0,0,21284,2852,615,0,0,2181,0,0,0,0,0,0,0
minecraft.crafted.brown_banner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,187,2,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.brown_bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,42,1,1,0,0,0,0,0,0,0,0,1,0
minecraft.crafted.brown_carpet,0,0,0,0,0,0,0,0,0,0,669,228,0,0,0,0,0,0,0,54,0,0,0,0,0,0,759,63,0,0,0,0,0,0,0,6,1059,0,0,39,1321,360,105,159,0,102,0,0,0,0,0,0,0
minecraft.crafted.brown_concrete_powder,0,0,0,0,0,0,0,0,0,0,2008,856,0,0,0,0,0,0,0,32,0,8,0,0,0,0,0,816,0,8,0,0,0,0,0,576,896,0,180,0,728,1224,136,0,0,664,0,0,0,0,0,0,0
minecraft.crafted.brown_dye,0,1,0,0,0,0,0,0,0,0,321,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,183,0,0,0,0,0,0,0,0,2093,0,45,5,687,115,1,96,0,156,0,0,0,0,0,0,0
minecraft.crafted.brown_glazed_terracotta,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.brown_shulker_box,0,0,0,0,0,0,0,1,0,0,4,5,0,0,0,0,0,0,0,0,0,2,0,0,0,13,15,3,0,1,0,0,0,0,0,0,27,0,2,1,24,5,1,0,0,51,0,0,0,0,0,0,0
minecraft.crafted.brown_stained_glass,0,0,0,0,0,0,0,0,0,0,2976,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,1808,48,0,0,0,0,248,0,768,0,0,0,0,0,0,0,0,0
minecraft.crafted.brown_stained_glass_pane,0,0,0,0,0,0,0,0,0,0,120,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.brown_terracotta,0,8,0,8,0,0,0,0,0,0,2360,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,8,0,0,0,0,0,0,1928,0,0,0,9032,0,0,0,0,24,0,0,0,0,0,0,0
minecraft.crafted.brown_wool,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,62,0,0,0,1,0,0,0,0,206,0,16,0,69,0,9,106,0,4,0,0,0,0,0,0,0
minecraft.crafted.bubble_coral_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.bucket,0,7,0,8,0,0,0,73,0,0,498,467,0,10,0,2,0,0,0,65,0,106,0,0,0,28,277,38,0,136,0,36,0,0,0,5,317,0,75,13,141,342,70,152,0,301,95,0,0,0,0,1,0
minecraft.crafted.cactus_green,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
minecraft.crafted.cake,0,3,0,1,0,0,0,7,0,0,250,7,0,0,0,0,0,0,0,0,0,3,0,0,0,14,5,6,0,0,0,10,0,0,0,0,0,0,9,26,871,11,12,3,0,90,0,0,0,0,0,0,0
minecraft.crafted.campfire,0,71,0,0,0,0,0,2,0,0,448,129,0,0,0,0,0,0,0,13,0,0,0,0,0,0,33,29,0,9,0,25,0,0,0,2,392,0,0,192,221,110,16,0,0,113,4,0,0,0,0,0,0
minecraft.crafted.carrot_on_a_stick,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.cartography_table,0,0,0,0,0,0,0,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,257,0,0,1,12,0,1,1,0,2,0,0,0,0,0,0,0
minecraft.crafted.cauldron,0,18,0,0,0,0,0,17,0,0,27,296,0,0,0,0,0,0,0,0,0,7,0,0,0,24,16,15,0,153,0,12,0,0,0,34,283,0,0,2,87,94,4,83,0,102,10,0,0,0,0,0,0
minecraft.crafted.chainmail_boots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1,19,0,0,0,0,21,1,0,0,0,0,0,0
minecraft.crafted.chainmail_chestplate,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
minecraft.crafted.chainmail_helmet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,27,0,0,0,8,0,0,0,0,11,1,0,0,0,0,0,0
minecraft.crafted.chainmail_leggings,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,39,0,0,0,0,18,0,0,0,0,0,0,0
minecraft.crafted.charcoal,0,36,0,79,0,0,0,33,0,23,63,49,0,116,0,256,0,0,0,0,0,4,0,0,0,10,29,65,0,67,0,16,0,0,0,21,0,0,69,15,110,532,97,0,0,123,1281,0,0,0,0,13,0
minecraft.crafted.chest,0,243,0,582,0,0,0,890,4,0,2206,4149,0,3,0,22,0,2,0,49,0,7002,0,0,0,1202,4126,1247,0,2929,0,1690,0,0,0,2451,3791,0,287,133,3427,1860,2552,3184,0,6231,592,0,0,0,0,83,0
minecraft.crafted.chest_minecart,0,1,0,0,0,0,0,1,0,0,6,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,8,0,0,0,33,9,0,7,0,6,0,5,0,0,79,1,0,0,0,0,0,0
minecraft.crafted.chiseled_quartz_block,0,1,0,0,0,0,0,148,0,0,71,28,0,0,0,0,0,0,0,533,0,1,0,0,0,237,878,0,0,0,0,0,0,0,0,24,101,0,16,160,31,634,13,2,0,110,0,0,0,0,0,0,0
minecraft.crafted.chiseled_red_sandstone,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,366,0,1,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.chiseled_sandstone,0,0,0,0,0,0,0,132,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,12,49,0,28,67,14,68,1,0,0,24,0,0,0,0,0,0,0
minecraft.crafted.chiseled_stone_bricks,0,0,0,14,0,0,0,39,0,0,371,64,0,0,0,0,0,0,0,0,0,284,0,0,0,856,2867,0,0,502,0,0,0,0,0,75,337,0,12,0,6160,368,0,194,0,1364,0,0,0,0,0,0,0
minecraft.crafted.clay,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,1,0,0,0,0,0,825,22,0,11,0,413,1,7,0,0,54,229,0,0,0,0,42,0
minecraft.crafted.clock,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,0,0,0,0,6,0,0,0,0,1,0,0,3,7,1,2,6,0,30,1,0,0,0,0,0,0
minecraft.crafted.coal,0,891,0,5239,0,0,0,171,0,0,10251,1333,0,45,0,0,0,0,0,45,0,693,0,0,0,657,17492,1350,0,2412,0,4215,0,0,0,8748,4662,0,873,1126,7322,1683,2826,1854,0,12347,1602,0,0,0,0,126,0
minecraft.crafted.coal_block,0,778,0,1021,0,0,0,610,0,0,3484,437,0,88,0,0,0,0,0,0,0,581,0,0,0,171,2985,238,0,554,0,5136,0,0,0,956,879,0,228,1441,2412,890,472,203,0,3632,927,0,0,0,0,92,0
minecraft.crafted.coarse_dirt,0,1636,0,0,0,0,0,496,0,0,26080,2834,0,0,0,0,0,0,0,156,0,508,0,0,0,208,7048,652,0,252,0,0,0,0,0,384,684,0,0,0,128,2684,320,8,0,2668,448,0,0,0,0,128,0
minecraft.crafted.cobblestone_slab,0,268,0,384,0,0,0,1260,0,0,12984,1890,0,0,0,0,0,0,0,310,0,508,0,0,0,120,3216,978,0,600,0,0,0,0,0,258,4100,0,126,6,1258,4366,1314,96,0,1840,2178,0,0,0,0,0,0
minecraft.crafted.cobblestone_stairs,0,312,0,320,0,0,0,336,0,0,7896,1080,0,0,0,40,0,0,0,296,0,352,0,0,0,0,9216,544,0,144,0,136,0,0,0,360,592,0,0,72,368,1120,672,160,0,1136,376,0,0,0,0,0,0
minecraft.crafted.cobblestone_wall,0,60,0,186,0,0,0,648,0,0,3042,684,0,150,0,18,0,0,0,558,0,402,0,0,0,120,2330,306,0,380,0,6,0,0,0,144,1776,0,6,372,3162,1572,624,732,0,2154,474,0,0,0,0,0,0
minecraft.crafted.cod_bucket,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0
minecraft.crafted.comparator,0,69,0,1,0,0,0,50,0,0,5661,795,0,0,0,0,0,0,0,0,0,334,0,0,0,8,2,61,0,207,0,67,0,0,0,53,219,0,80,8,191,88,87,357,0,535,26,0,0,0,0,0,0
minecraft.crafted.compass,0,6,0,10,0,0,0,58,0,0,169,963,0,0,0,0,0,0,0,0,0,3,0,0,0,12,10,1,0,65,0,0,0,0,0,106,31,0,1,7,575,5,37,10,0,257,25,0,0,0,0,0,0
minecraft.crafted.composter,0,13,0,0,0,0,0,12,0,0,542,119,0,0,0,0,0,0,0,6,0,32,0,0,0,1,1,13,0,0,0,1,0,0,0,0,255,0,1,25,247,2,0,20,0,18,1,0,0,0,0,0,0
minecraft.crafted.conduit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,24,0,0,0,9,1,1,0,0,3,0,0,0,0,0,0,0
minecraft.crafted.cooked_beef,0,0,0,130,0,0,0,178,0,14,4012,349,0,0,0,16,0,0,0,0,0,35,0,0,0,262,75,13,0,198,0,0,0,0,0,92,80,0,973,1176,302,2739,237,1096,0,12,123,0,0,0,0,0,0
minecraft.crafted.cooked_chicken,0,0,0,61,0,0,0,61,0,8,4070,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,69,0,17,0,0,0,0,0,4,0,0,214,867,844,11,15,0,0,0,11,0,0,0,0,0,0
minecraft.crafted.cooked_cod,0,0,0,90,0,0,0,942,0,0,581,13,0,0,0,11,0,0,0,0,0,0,0,0,0,0,35,7,0,0,0,0,0,0,0,0,1243,0,6,180,1354,878,0,0,0,1261,150,0,0,0,0,256,0
minecraft.crafted.cooked_mutton,0,0,0,37,0,0,0,131,0,2,2155,28,0,0,0,0,0,0,0,0,0,5,0,0,0,4,11,10,0,11,0,0,0,0,0,12,0,0,0,3,21,12,90,0,0,8,8,0,0,0,0,0,0
minecraft.crafted.cooked_porkchop,0,0,0,0,0,0,0,0,0,8,2368,56,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,129,0,17,0,0,0,92,6,0,10,21,927,16,154,4,0,118,2,0,0,0,0,0,0
minecraft.crafted.cooked_rabbit,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,12,0,0,0,0,0,0
minecraft.crafted.cooked_salmon,0,0,0,50,0,0,0,205,0,0,23,21,0,0,0,0,0,0,0,0,0,64,0,0,0,0,34,470,0,0,0,0,0,0,0,0,493,0,0,11,541,238,10,0,0,392,35,0,0,0,0,0,0
minecraft.crafted.cookie,0,0,0,0,0,0,0,192,0,0,3868,0,0,0,0,0,0,0,0,0,0,72,0,0,0,66,34,108,0,64,0,6,0,0,0,0,0,0,0,30,2212,22,256,30,0,3704,0,0,0,0,0,0,0
minecraft.crafted.cornflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.cracked_stone_bricks,0,275,0,0,0,0,0,209,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18177,532,0,248,0,0,0,0,0,0,1148,0,0,384,379,1170,1,37,0,624,154,0,0,0,0,64,0
minecraft.crafted.crafting_table,0,17,0,36,0,0,0,119,0,1,282,278,0,4,0,2,0,0,0,29,0,100,0,0,0,61,242,96,0,86,0,12,0,0,0,34,84,0,17,40,303,236,168,81,0,510,91,0,0,0,1,11,0
minecraft.crafted.crossbow,0,1,0,0,0,0,0,0,0,0,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,0,0,0,0,2,0,0,8,9,3,0,0,0,19,0,0,0,0,0,0,0
minecraft.crafted.cut_red_sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,892,0,4,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.cut_red_sandstone_slab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.cut_sandstone,0,0,0,0,0,0,0,28,0,0,4955,20,0,0,0,0,0,0,0,0,0,16,0,0,0,0,4,64,0,176,0,0,0,0,0,444,1608,0,196,160,96,908,4,0,0,557,1103,0,0,0,0,0,0
minecraft.crafted.cut_sandstone_slab,0,0,0,0,0,0,0,0,0,0,304,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,66,0,0,0,0,0,0,130,0,0,0,0,0,0
minecraft.crafted.cyan_banner,0,20,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,24,2,0,0,0,3,0,0,0,0,0,0,0
minecraft.crafted.cyan_bed,0,5,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,1,3,65,1,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.cyan_carpet,0,15,0,0,0,0,0,0,0,0,81,33,0,27,0,0,0,0,0,0,0,0,0,0,0,0,114,36,0,6,0,0,0,0,0,6,186,0,6,9,129,147,0,0,0,132,9,0,0,0,0,0,0
minecraft.crafted.cyan_concrete_powder,0,0,0,0,0,0,0,0,0,0,2576,60,0,0,0,0,0,0,0,24,0,8,0,0,0,0,168,768,0,8,0,0,0,0,0,64,136,0,0,8,520,672,704,384,0,576,32,0,0,0,0,0,0
minecraft.crafted.cyan_dye,0,48,0,2,0,0,0,462,0,0,4604,12526,0,0,0,0,0,0,0,0,0,1602,0,0,0,912,366,924,0,308,0,2,0,0,0,326,4514,0,382,36,4294,418,514,64,0,6412,16,0,0,0,0,88,0
minecraft.crafted.cyan_glazed_terracotta,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,32,96,0,0,0,0,12,0,0,0,0,0,0,0
minecraft.crafted.cyan_shulker_box,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,5,2,0,2,0,0,0,0,0,0,13,0,3,0,5,0,2,0,0,24,1,0,0,0,0,0,0
minecraft.crafted.cyan_stained_glass,0,0,0,0,0,0,0,0,0,0,968,44896,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1792,1728,0,16,0,0,0,0,0,2208,1813,0,2560,16,248,492,0,0,0,11968,0,0,0,0,0,192,0
minecraft.crafted.cyan_stained_glass_pane,0,0,0,0,0,0,0,0,0,0,192,464,0,0,0,0,0,0,0,0,0,16,0,0,0,0,64,144,0,0,0,0,0,0,0,48,416,0,0,48,400,416,80,0,0,32,0,0,0,0,0,160,0
minecraft.crafted.cyan_terracotta,0,32,0,8,0,0,0,2624,0,0,29676,35312,0,0,0,0,0,0,0,0,0,10277,0,0,0,6976,0,5080,0,1488,0,0,0,0,0,0,19096,0,0,64,25698,1416,2768,16,0,33056,0,0,0,0,0,64,0
minecraft.crafted.cyan_wool,0,39,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,70,0,23,0,19,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.dandelion_yellow,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.dark_oak_boat,0,1,0,0,0,0,0,26,0,0,9,3,0,0,0,0,0,0,0,0,0,48,0,0,0,1,37,2,0,2,0,0,0,0,0,0,4,0,0,4,55,0,2,0,0,11,2,0,0,0,0,0,0
minecraft.crafted.dark_oak_button,0,6,0,0,0,0,0,15,0,0,19,46,0,0,0,0,0,0,0,4,0,3,0,0,0,0,10,2,0,33,0,0,0,0,0,44,15,0,0,0,186,650,0,0,0,5,0,0,0,0,0,0,0
minecraft.crafted.dark_oak_door,0,30,0,0,0,0,0,21,0,0,72,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,105,9,0,6,0,0,0,0,0,30,24,0,0,6,51,57,0,6,0,12,0,0,0,0,0,12,0
minecraft.crafted.dark_oak_fence,0,342,0,39,0,0,0,54,0,0,2160,333,0,54,0,3,0,0,0,0,0,105,0,0,0,582,2958,309,0,312,0,0,0,0,0,195,1008,0,0,573,891,2670,198,0,0,552,0,0,0,0,0,0,0
minecraft.crafted.dark_oak_fence_gate,0,402,0,0,0,0,0,53,0,0,392,34,0,2,0,0,0,0,0,0,0,8,0,0,0,10,227,629,0,0,0,10,0,0,0,0,10,0,0,2,32,257,22,0,0,0,8,0,0,0,0,0,0
minecraft.crafted.dark_oak_planks,0,10287,0,124,0,0,0,9384,0,0,36835,12642,0,76,0,20,0,0,0,856,0,19911,0,0,0,2580,28948,8484,0,4268,0,148,0,0,0,3740,12404,0,688,3112,12256,16220,2756,904,0,10000,964,0,0,0,0,316,0
minecraft.crafted.dark_oak_pressure_plate,0,38,0,0,0,0,0,0,0,0,77,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90,0,0,2,0,3,0,0,0,0,7,0,0,1,39,2,0,0,0,80,6,0,0,0,0,0,0
minecraft.crafted.dark_oak_sign,0,15,0,0,0,0,0,0,0,0,75,48,0,0,0,0,0,0,0,9,0,3,0,0,0,12,21,21,0,12,0,0,0,0,0,9,15,0,27,57,33,123,3,3,0,18,0,0,0,0,0,0,0
minecraft.crafted.dark_oak_slab,0,1746,0,0,0,0,0,606,0,0,15430,3258,0,6,0,6,0,0,0,96,0,192,0,0,0,282,6360,342,0,628,0,60,0,0,0,1092,2268,0,0,1214,1458,5414,0,64,0,594,252,0,0,0,0,276,0
minecraft.crafted.dark_oak_stairs,0,1928,0,0,0,0,0,24,0,0,4088,3232,0,0,0,0,0,0,0,456,0,8,0,0,0,528,5063,336,0,160,0,64,0,0,0,1664,1824,0,0,240,1872,2176,24,160,0,200,272,0,0,0,0,112,0
minecraft.crafted.dark_oak_trapdoor,0,306,0,0,0,0,0,74,0,0,764,546,0,6,0,0,0,0,0,96,0,984,0,0,0,8,2980,40,0,68,0,8,0,0,0,202,718,0,0,112,254,804,104,94,0,624,2,0,0,0,0,2,0
minecraft.crafted.dark_oak_wood,0,1149,0,0,0,0,0,0,0,0,1989,21,0,51,0,0,0,0,0,0,0,0,0,0,0,144,36,15,0,45,0,0,0,0,0,0,66,0,0,45,1057,2835,0,0,0,9,21,0,0,0,0,0,0
minecraft.crafted.dark_prismarine,0,0,0,16,0,0,0,12,0,0,3731,64,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7661,945,0,0,0,0,0,0,0,648,15451,0,0,0,1812,180,0,42,0,317,8,0,0,0,0,49,0
minecraft.crafted.dark_prismarine_slab,0,0,0,0,0,0,0,162,0,0,84,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6998,312,0,0,0,0,0,0,0,342,11893,0,0,0,690,186,0,0,0,132,0,0,0,0,0,0,0
minecraft.crafted.dark_prismarine_stairs,0,0,0,0,0,0,0,52,0,0,116,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650,76,0,0,0,0,0,0,0,0,168,0,0,0,372,0,0,0,0,24,0,0,0,0,0,0,0
minecraft.crafted.daylight_detector,0,0,0,0,0,0,0,6,0,0,676,91,0,0,0,0,0,0,0,0,0,5,0,0,0,17,0,0,0,21,0,0,0,0,0,0,4,0,2,0,203,49,1,2,0,25,12,0,0,0,0,0,0
minecraft.crafted.detector_rail,0,6,0,0,0,0,0,12,0,0,12,6,0,0,0,0,0,0,0,0,0,114,0,0,0,6,6,36,0,396,0,30,0,0,0,0,84,0,12,0,24,90,12,96,0,96,24,0,0,0,0,0,0
minecraft.crafted.diamond,0,297,0,1026,0,0,0,2178,0,0,4023,4581,0,0,0,0,0,0,0,378,0,1008,0,0,0,802,1674,873,0,972,0,1512,0,0,0,729,4446,0,207,207,4905,2376,14538,3078,0,4752,207,0,0,0,0,0,0
minecraft.crafted.diamond_axe,0,2,0,2,0,1,0,3,0,0,8,24,0,0,0,0,0,1,0,1,0,7,1,0,0,3,5,10,0,9,0,2,0,0,0,6,5,0,3,9,8,5,32,3,0,23,6,0,0,0,0,3,0
minecraft.crafted.diamond_block,0,36,0,187,0,0,0,178,0,0,994,651,0,0,0,0,0,0,0,0,0,47,0,0,0,264,220,59,0,424,0,575,0,0,0,121,696,0,42,25,921,271,2353,428,0,652,5,0,0,0,0,2,0
minecraft.crafted.diamond_boots,0,0,0,1,0,0,0,4,0,0,9,19,0,0,0,0,0,0,0,5,0,4,0,0,0,5,9,13,0,9,0,5,0,0,0,2,2,0,4,2,12,3,16,7,0,16,4,0,0,0,0,2,0
