Player Name,Biffa001,Biffa2001,Cleophas,Collen,D_A_I_N_A,Docm77,Donkeyfarm,Etho,HttpsSecure,HypnotizdCam,Keralis1,KingDaddyDMAC,Mrs_Keralis,Mumbo,MumboJumbo,NameOfSamuel,Pungence,PythonGB,PythonGBCam,Spumwackles,Tango,TangoCam,Tinfoilchef,WFRTNews,Xisuma,ZombieCleo,falsesymmetry,hypnotizd,iJevin,impulseSV,joehillssays,monkeyfarm,skyzm,sl1pg8r,snipepager,topmass,truesymmetry,xBCam,xBCrafted,xisumavoid,zueljin
stat.useItem.minecraft.coal_ore,0,2694,0,0,0,0,0,40,0,0,0,0,0,656,0,0,0,485,0,1090,1316,0,819,0,526,573,2210,326,22,1077,0,1,0,2131,0,1800,0,0,2280,0,697
stat.useItem.minecraft.cobblestone,0,2933,0,75,0,225,0,776,0,0,397,3593,93,10523,0,70,142,9690,0,3218,5810,0,24700,0,43935,2567,43288,2388,5823,7716,549,14145,612,2946,0,2764,0,0,14835,0,3987
stat.useItem.minecraft.cobblestone_wall,0,1,0,0,0,0,0,248,0,0,0,128,0,193,0,0,0,109,0,295,428,0,0,0,1228,170,1290,24,2,336,18,627,68,0,0,227,0,0,639,0,185
stat.useItem.minecraft.comparator,0,10,0,0,0,102,0,39,0,0,0,5,0,505,0,0,0,1,0,0,740,0,65,0,1176,0,37,138,363,391,0,75,0,52,1,8,0,0,88,0,13
stat.useItem.minecraft.cooked_beef,0,1182,0,8,2,106,0,28,0,0,29,905,0,614,0,6,1,460,0,521,1943,0,657,0,1086,928,2417,985,437,1516,48,984,0,1919,0,845,3,0,3681,0,778
stat.useItem.minecraft.cooked_chicken,0,267,0,3,0,338,0,2,0,0,76,44,33,3010,0,0,2,245,0,102,771,0,288,0,67,117,9534,669,21,342,294,164,104,618,0,199,0,0,1089,0,493
stat.useItem.minecraft.cooked_fish,0,29,0,0,0,0,0,703,0,0,0,0,0,2,0,0,0,1,0,0,133,0,0,0,9,0,4132,124,0,64,0,9,0,63,0,0,1,0,3978,0,1411
stat.useItem.minecraft.cooked_mutton,0,16,0,2,0,0,0,4,0,0,0,4,0,17,0,7,11,0,0,4,14,0,16,0,112,111,453,9,0,0,0,337,7,3,0,20,0,0,6,0,41
stat.useItem.minecraft.cooked_porkchop,0,0,0,10,0,0,0,10,0,0,0,2,0,19,0,0,12,4,0,0,255,0,6,0,167,33,1047,169,66,1,10,9,42,2,0,27,0,0,75,0,23
stat.useItem.minecraft.cooked_rabbit,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0
stat.useItem.minecraft.cookie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,36,0,58,0,0,0,0,0,0,0,0,11
stat.useItem.minecraft.crafting_table,0,122,0,8,0,16,0,20,0,0,20,81,5,115,0,8,14,44,0,39,219,0,46,0,383,60,1574,39,153,117,28,142,11,89,0,107,0,0,332,0,161
stat.useItem.minecraft.dark_oak_door,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1448,0,4,0,3,1,66,0,0,8,0,6,0,0,0,15,0,0,31,0,52
stat.useItem.minecraft.dark_oak_fence,0,16,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,153,0,92,82,553,1,41,137,0,1923,0,22,0,0,0,0,279,0,59
stat.useItem.minecraft.dark_oak_fence_gate,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,126,0,1,0,0,11,0,0,0,0,0,0,5,0,0
stat.useItem.minecraft.dark_oak_stairs,0,0,0,0,0,145,0,2,0,0,0,0,0,0,0,0,0,0,0,0,224,0,5,0,1069,228,862,56,0,287,0,517,0,3,0,27,0,0,765,0,701
stat.useItem.minecraft.daylight_detector,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,2,0,76,0,0,299,0,0,0,60,0,0,0,0,6,0,7
stat.useItem.minecraft.deadbush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1
stat.useItem.minecraft.detector_rail,0,0,0,0,0,0,0,34,0,0,0,2,0,28,0,0,0,0,0,0,12,0,5,0,170,0,833,0,0,33,0,11,0,40,0,1,0,0,4,0,1
stat.useItem.minecraft.diamond_axe,0,5931,0,0,0,425,0,3992,0,0,44,3032,0,18993,0,0,0,491,0,2867,12476,0,7912,0,50632,5912,49188,6038,18467,5417,0,13327,152,10169,0,13955,0,0,33300,0,19864
stat.useItem.minecraft.diamond_block,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,11,0,5,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,7,0,0
stat.useItem.minecraft.diamond_hoe,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,473,0,0,387,0,11985,0,113,0,0,0,0,0,0,0,0,0,0,0,1116,245,0
stat.useItem.minecraft.diamond_ore,0,90,0,0,0,0,0,1,0,0,1,55,0,52,0,0,0,74,0,45,456,0,102,0,296,67,420,26,12,106,0,5,0,129,0,329,0,0,326,0,91
stat.useItem.minecraft.diamond_pickaxe,0,98975,0,0,0,17534,0,57730,0,0,1920,83727,54,266533,0,0,764,37458,0,136562,317480,0,137689,0,608448,84140,734880,218962,85569,256714,1578,72686,5835,146607,0,122856,0,0,447336,0,110512
stat.useItem.minecraft.diamond_shovel,0,33674,0,0,0,4098,0,4488,0,0,0,11234,0,44617,0,0,0,5333,0,23164,107135,0,26569,0,191811,51467,216320,49009,7422,56545,0,21205,2329,49665,0,18222,0,0,126751,0,29036
stat.useItem.minecraft.diamond_sword,0,3187,0,0,0,2,0,620,0,0,599,1175,90,4050,0,0,42,1170,0,1656,14194,0,4872,0,10592,1818,6075,3499,1274,7879,0,2310,0,3773,0,1737,0,0,11787,31,2908
stat.useItem.minecraft.dirt,0,6066,0,147,0,1282,0,1696,0,0,2471,2239,18,6659,0,1856,288,3672,0,7104,28653,0,11353,0,44571,5774,93521,7313,2390,10857,1878,12070,767,20380,264,6248,1,0,25765,7,19751
stat.useItem.minecraft.dispenser,0,5,0,0,0,10,0,9,0,0,0,0,0,234,0,0,0,2,0,0,243,0,68,0,272,8,79,2204,20,71,0,92,0,99,7,6,0,0,237,0,8
stat.useItem.minecraft.double_plant,0,1,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,15,0,83,5,194,0,0,0,0,0,0,2,0,3,0,0,85,0,53
stat.useItem.minecraft.dropper,0,4,0,0,0,22,0,23,0,0,0,0,0,274,0,0,0,16,0,0,428,0,10,0,704,78,145,29,123,172,0,28,0,2,0,242,0,0,120,0,10
stat.useItem.minecraft.dye,0,776,0,3,0,106,0,78,0,0,587,469,49,2604,0,19,6,842,0,8,1592,0,2275,0,8146,1051,10401,375,441,529,6,2804,106,1801,0,365,0,0,5638,0,1633
stat.useItem.minecraft.egg,0,1082,0,0,0,2,0,0,0,0,2,34,0,1638,0,0,2,234,0,193,756,0,34,0,2092,0,753,42,51,308,124,1489,1,1129,0,21,0,0,159,0,58
stat.useItem.minecraft.emerald_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,12,0,17,0,20,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.emerald_ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,8,5,0,3,0,0,0,0,2,0,0,0,0,7,0,4
stat.useItem.minecraft.enchanting_table,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,5,0,7,3,0,2,0,6,0,14,1,3,3,0,2,0,2,0,3,0,0,3,0,9
stat.useItem.minecraft.end_stone,0,186,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,63,0,4,0,25,404,28,0,0,8,0,0,0,106,12,0,0,0,361,0,0
stat.useItem.minecraft.ender_chest,0,269,0,0,0,0,0,5,0,0,0,44,0,25,0,0,0,9,0,2,39,0,11,0,172,13,98,4,0,13,0,12,0,13,0,1,0,0,194,0,7
stat.useItem.minecraft.ender_eye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stat.useItem.minecraft.ender_pearl,0,1011,0,0,0,191,0,256,0,0,0,347,0,229,0,1,0,669,0,87,3156,0,176,0,886,274,7469,1270,202,3685,346,404,4,2750,0,164,0,0,2519,0,2438
stat.useItem.minecraft.experience_bottle,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
stat.useItem.minecraft.fence,0,0,0,20,0,0,0,145,0,0,6,19,0,2437,0,0,0,203,0,44,226,0,8,0,2542,289,1129,129,49,385,44,752,33,417,0,537,0,0,1040,0,72
stat.useItem.minecraft.fence_gate,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,4,0,0,0,121,0,80,68,0,6,0,12,0,9,0,2,0,0,7,0,0
stat.useItem.minecraft.fireworks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,31,31,0,11,0,0,0,0,5,0,0,0,0,1,0,22
stat.useItem.minecraft.fishing_rod,0,367,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,4,88,0,406,0,172,0,42,89,82,128,0,37,0,21,0,1,0,0,1097,0,423
stat.useItem.minecraft.flint_and_steel,1,8,0,0,0,1,0,93,0,0,1,1,1,11,0,0,0,3,0,15,466,0,13,0,221,26,227,15,6,110,12,100,0,116,10,35,0,0,310,0,24
stat.useItem.minecraft.flower_pot,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,26,0,0,34,0,5,0,12,4,338,0,0,5,0,0,0,1,0,4,0,0,0,0,16
stat.useItem.minecraft.furnace,0,102,0,8,0,20,0,44,0,0,16,189,0,707,0,16,11,29,0,78,467,0,27,0,1200,53,523,57,119,221,42,156,29,248,0,165,0,0,332,0,251
stat.useItem.minecraft.furnace_minecart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.glass,0,986,0,0,0,18,0,46,0,0,36,541,0,3671,0,346,0,311,0,3677,3651,0,2343,0,9016,4152,17504,103,85,3025,197,3100,0,2483,0,19,0,0,840,3,47
stat.useItem.minecraft.glass_bottle,0,125,0,0,0,21,0,9,0,0,0,35,0,0,0,0,0,15,0,15,1488,0,111,0,1081,10,257,64,111,556,0,80,4,7,0,18,0,0,405,0,13
stat.useItem.minecraft.glass_pane,0,8,0,0,0,6,0,0,0,0,74,0,0,460,0,0,0,110,0,264,41,0,165,0,607,19,1697,0,16,212,588,455,0,202,0,0,0,0,58,0,41
stat.useItem.minecraft.glowstone,0,16,0,0,0,50,0,34,0,0,0,3,0,409,0,0,0,186,0,42,555,0,555,0,2126,20,2402,0,4,873,311,90,0,413,0,49,0,0,33,0,363
stat.useItem.minecraft.gold_block,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,14,0,209,360,0,83,0,1141,110,47,25,0,120,0,0,0,262,0,8,0,0,261,0,74
stat.useItem.minecraft.gold_ore,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,0,33,31,0,24,0,112,0,3,0,0,1,0,5,1,0,0,0,0,0,18,0,9
stat.useItem.minecraft.golden_apple,0,15,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,8,0,3,6,0,0,0,29,0,24,1,1,12,1,0,0,8,0,0,0,0,8,0,2
stat.useItem.minecraft.golden_carrot,0,0,0,0,0,20,0,8,0,0,0,0,0,438,0,0,0,0,0,0,56,0,0,0,4598,0,223,0,538,1265,0,0,2,8,0,39,0,0,0,0,46
stat.useItem.minecraft.golden_pickaxe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.golden_rail,0,500,0,0,0,12,0,401,0,0,0,46,0,2662,0,0,0,0,0,0,484,0,249,0,2646,60,2965,4330,99,2528,0,386,30,567,82,100,0,0,706,0,268
stat.useItem.minecraft.golden_sword,0,213,0,0,0,0,0,0,0,0,42,22,39,0,0,0,0,0,0,24,14,0,2,0,102,22,29,0,17,18,12,7,0,538,0,35,0,0,0,0,79
stat.useItem.minecraft.gravel,0,37,0,0,0,25,0,543,0,0,4,75,0,255,0,0,0,165,0,618,242,0,109,0,698,109,1554,1384,3,281,19,565,4,27,0,1069,0,0,5061,0,132
stat.useItem.minecraft.hardened_clay,0,2,0,0,0,0,0,0,0,0,0,23,0,379,0,0,0,15,0,0,67,0,42,0,1821,27,1015,0,8,109,0,6,0,55,0,8,0,0,1118,0,88
stat.useItem.minecraft.hay_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,102,0,152,0,0,19,0,0,0,0,0,0,0,0,32,0,56
stat.useItem.minecraft.heavy_weighted_pressure_plate,0,0,0,0,0,1,0,7,0,0,0,0,0,88,0,0,0,6,0,0,49,0,0,0,29,22,57,0,0,9,0,0,0,17,0,0,0,0,65,0,19
stat.useItem.minecraft.hopper,0,208,0,0,0,86,0,102,0,0,0,370,0,2565,0,0,0,2,0,2,1528,0,1596,0,4784,103,163,455,1750,1134,0,319,0,241,19,24,0,0,1566,2,179
stat.useItem.minecraft.hopper_minecart,0,0,0,0,0,0,0,14,0,0,0,16,0,9,0,0,0,0,0,0,0,0,4,0,51,0,2,59,15,37,0,2,0,0,0,0,0,0,8,0,4
stat.useItem.minecraft.ice,0,35,0,0,0,51,0,0,0,0,0,0,0,2,0,0,0,0,0,0,286,0,103,0,988,0,1956,0,378,68,0,0,0,0,0,1,0,0,244,0,53
stat.useItem.minecraft.iron_axe,0,1529,0,0,0,54,0,341,0,0,50,821,139,286,0,245,0,1636,0,275,1887,0,656,0,1193,1992,1005,1195,36,2826,2386,605,807,7,0,958,0,0,502,0,248
stat.useItem.minecraft.iron_bars,0,5,0,0,0,1,0,0,0,0,0,0,0,600,0,0,0,183,0,566,732,0,77,0,933,165,1376,0,0,1204,37,42,0,123,0,37,0,0,1345,0,4
stat.useItem.minecraft.iron_block,0,1110,0,0,0,920,0,501,0,0,0,217,0,29180,0,0,0,1779,0,8,28707,0,5487,0,24036,3871,15606,708,1080,24681,2,193,0,1135,0,278,0,0,3834,8,2251
stat.useItem.minecraft.iron_door,0,0,0,0,0,2,0,2,0,0,0,0,0,41,0,0,0,5,0,1,22,0,1,0,24,14,50,0,0,19,0,5,0,5,0,0,0,0,63,0,1
stat.useItem.minecraft.iron_hoe,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,128,0,0,3,0,124,0,761,66,122,0,335,738,740,71,13,0,0,0,0,0,2210,0,74
stat.useItem.minecraft.iron_ore,0,0,0,0,0,0,0,0,0,0,0,5,0,26,0,0,0,28,0,2,4,0,4,0,91,0,6,1,11,2,0,0,0,19,0,6,0,0,21,0,43
stat.useItem.minecraft.iron_pickaxe,0,4747,0,601,0,487,0,756,0,0,218,11364,102,18,0,833,2550,9229,0,9411,5181,0,4479,0,1771,2045,8470,602,4536,1817,18776,3494,3083,3069,0,3957,0,0,1255,0,8601
stat.useItem.minecraft.iron_shovel,0,2971,0,3,0,209,0,195,0,0,608,636,22,2747,0,2682,336,3415,0,13742,5387,0,2411,0,1410,2990,1057,101,16,6270,5213,2267,905,2,0,0,0,0,1381,0,1699
stat.useItem.minecraft.iron_sword,0,1590,0,108,0,265,0,405,0,0,34,498,0,48,0,219,277,1521,0,355,874,0,151,0,472,142,6569,238,270,62,846,421,490,143,0,1015,40,0,375,0,1627
stat.useItem.minecraft.iron_trapdoor,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,94,0,0,0,257,17,1094,0,0,178,0,3,0,21,0,21,0,0,540,0,5
stat.useItem.minecraft.item_frame,2,159,0,0,0,23,0,0,0,0,0,4,0,240,0,0,0,72,0,34,423,0,64,0,156,75,943,19,428,137,2,52,0,63,0,67,0,0,113,0,252
stat.useItem.minecraft.jukebox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.jungle_door,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,21,0,0,0,0,9,0,0,0,2,0,0,1,0,0
stat.useItem.minecraft.jungle_fence,0,750,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,332,0,43,0,0,0,0,0,0,0,0,10,0,0,45,0,5
stat.useItem.minecraft.jungle_fence_gate,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48,0,0,0,0,0,0,0,0,0,0,4,0,0
stat.useItem.minecraft.jungle_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,61,0,0,0,0,205,0,0,0,0,0,0,403,0,55
stat.useItem.minecraft.ladder,0,619,0,38,0,78,0,235,0,0,18,494,0,628,0,0,0,107,0,8,1505,0,708,0,5071,657,4841,398,179,1364,436,1340,155,1440,82,467,0,0,1543,0,837
stat.useItem.minecraft.lapis_block,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,15,0,0,19,0,1,0,88,96,100,0,0,69,0,0,0,21,0,11,0,0,5,0,0
stat.useItem.minecraft.lapis_ore,0,90,0,0,0,0,0,0,0,0,0,72,0,67,0,0,0,63,0,68,131,0,85,0,241,49,397,2,2,53,0,5,0,125,0,191,0,0,246,0,41
stat.useItem.minecraft.lava_bucket,0,4,0,0,0,0,0,36,0,0,0,6,0,25,0,0,0,0,0,267,340,0,6,0,774,5,299,0,0,330,13,343,0,2,0,73,0,0,292,0,21
stat.useItem.minecraft.lead,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,55,0,1,0,0,4,0,4,0,0,0,0,1,0,1
stat.useItem.minecraft.leaves,0,6,0,0,0,279,0,196,0,0,82,0,0,674,0,0,0,839,0,460,1110,0,28,0,1950,64,13837,7,61,272,0,49,0,622,0,85,0,0,2332,0,1277
stat.useItem.minecraft.leaves2,0,0,0,0,0,45,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,120,0,149,0,131,0,17,0,0,12,0,0,0,4,0,0,417,0,117
stat.useItem.minecraft.lever,0,281,0,0,0,9,0,50,0,0,8,95,0,159,0,0,0,2,0,13,792,0,180,0,600,26,417,37,443,315,0,211,0,399,45,12,0,0,137,0,80
stat.useItem.minecraft.light_weighted_pressure_plate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.log,0,1194,0,5,0,0,0,355,0,0,204,82,2,2238,0,0,0,523,0,114,936,0,59,0,3940,444,9120,26,170,1129,84,267,0,1016,0,594,0,0,5891,0,770
stat.useItem.minecraft.log2,0,0,0,0,0,60,0,755,0,0,709,0,0,39,0,0,0,82,0,67,32,0,107,0,5349,89,1103,8,63,755,378,172,59,37,0,493,0,0,1305,0,84
stat.useItem.minecraft.map,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35
stat.useItem.minecraft.melon,0,141,0,0,0,284,0,86,0,0,118,0,28,196,0,0,0,606,0,1,14,0,9,0,10,2,366,0,38,76,127,15,0,60,0,23,0,0,0,0,17
stat.useItem.minecraft.melon_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,410,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.melon_seeds,0,0,0,0,0,0,0,8,0,0,0,0,0,44,0,5,0,0,0,0,0,0,27,0,47,0,0,0,0,0,0,2,0,0,0,3,0,0,2,0,1
stat.useItem.minecraft.milk_bucket,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,5,0,2,0,0,0,18,1,0,15,0,10,0,1,0,0,1,0,20,1,0
stat.useItem.minecraft.minecart,0,275,0,0,0,19,0,149,0,0,0,24,0,179,0,0,1,83,0,0,222,0,221,0,566,16,516,1,29,529,7,222,5,529,8,19,0,0,175,0,98
stat.useItem.minecraft.mossy_cobblestone,0,117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,38,0,64,4,0,60,0,1,0,2,0,6,0,0,541,0,0
stat.useItem.minecraft.mushroom_stew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,9,0,0,5,6,0,0,7,0,0,0,0,0,0,0,0,2
stat.useItem.minecraft.mutton,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,32,0,3,5,5,0,0,0,0,0,0,6
stat.useItem.minecraft.mycelium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,2,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.nether_brick,0,1204,0,0,0,1,0,142,0,0,0,0,0,5,0,0,0,65,0,59,7069,0,0,0,10662,45,2527,2,12,3731,0,291,0,2,0,2,0,0,642,0,5327
stat.useItem.minecraft.nether_brick_fence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1821,0,0,0,1644,7,1782,105,0,457,38,37,0,4,7,0,0,0,34,0,2033
stat.useItem.minecraft.nether_brick_stairs,0,0,0,0,0,0,0,226,0,0,0,0,0,35,0,0,0,0,0,16,2970,0,14,0,1926,5,339,0,0,880,37,21,0,0,0,0,0,0,702,0,1689
stat.useItem.minecraft.nether_wart,0,36,0,0,0,0,0,6,0,0,0,38,0,177,0,0,0,10,0,194,1709,0,215,0,3389,34,153,27,139,232,0,9,0,0,0,13,0,0,370,0,5
stat.useItem.minecraft.netherrack,0,3706,0,0,0,18,0,425,0,0,132,850,0,513,0,0,0,275,0,1180,14659,0,474,0,13937,12944,34843,874,518,4144,161,1764,0,4657,9,253,0,0,5133,0,977
stat.useItem.minecraft.noteblock,0,0,0,0,0,36,0,9,0,0,0,0,0,86,0,0,0,0,0,0,13,0,0,0,702,0,0,0,0,150,0,0,0,28,0,0,0,0,0,0,0
stat.useItem.minecraft.oak_stairs,0,423,0,0,0,0,0,296,0,0,0,0,0,38,0,20,0,280,0,6,225,0,37,0,895,25,561,61,0,44,0,138,0,20,0,606,0,0,632,0,153
stat.useItem.minecraft.obsidian,0,828,0,0,0,8,0,36,0,0,11,10,0,77,0,0,0,37,0,108,1248,0,161,0,1432,385,958,151,37,831,12,155,0,121,0,0,0,0,688,5,85
stat.useItem.minecraft.packed_ice,0,6,0,0,0,282,0,272,0,0,0,15,0,6432,0,0,0,0,0,0,2010,0,1288,0,1742,0,6846,989,71,1536,0,57,0,176,0,0,0,0,5593,0,444
stat.useItem.minecraft.painting,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,6,0,0,75,0,0,0,80,56,1309,0,0,0,0,19,0,14,0,19,0,0,276,0,597
stat.useItem.minecraft.piston,0,6,0,0,0,14,0,12,0,0,0,10,0,641,0,0,0,13,0,0,315,0,3,0,1145,26,441,1,39,921,0,7,0,0,0,0,0,0,78,0,5
stat.useItem.minecraft.planks,0,765,0,0,0,44,0,922,0,0,1033,100,0,1765,0,441,1,77,0,1215,2533,0,3555,0,3591,1905,9816,77,6987,5445,407,3427,622,2487,0,1155,0,0,3184,0,2511
stat.useItem.minecraft.poisonous_potato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.porkchop,0,0,0,0,0,1,0,6,0,0,0,0,0,24,0,0,0,0,0,0,0,0,3,0,0,0,0,2,5,3,0,0,2,0,0,12,0,0,0,0,0
stat.useItem.minecraft.potato,0,144,0,52,0,0,0,0,0,0,0,126,0,82,0,427,38,234,0,458,463,0,7090,0,6414,146,920,0,267,1,337,80,251,379,0,391,0,0,1957,0,164
stat.useItem.minecraft.potion,3,93,0,2,0,1,0,5,0,0,0,32,0,111,0,0,0,25,0,9,188,0,71,0,240,13,168,55,5,257,3,43,12,15,0,3,0,0,192,0,16
stat.useItem.minecraft.prismarine,0,1702,0,0,0,0,0,1,0,0,0,1,0,42,0,0,0,0,0,40,250,0,1068,0,2878,4584,9259,17445,2,395,0,795,0,126,0,0,0,0,40552,0,243
stat.useItem.minecraft.pumpkin,0,0,0,0,0,3,0,110,0,0,30,39,28,509,0,0,0,0,0,15,188,0,116,0,580,102,2699,13,10,171,0,313,0,17,0,1,0,0,124,0,323
stat.useItem.minecraft.pumpkin_pie,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.pumpkin_seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,2,0,0,0,0,0,0,18,0,48,49,27,0,0,0,0,11,0,1,0,0,0,0,2,0,0
stat.useItem.minecraft.quartz_block,0,3,0,0,0,0,0,0,0,0,40,0,0,273,0,0,0,768,0,153,567,0,0,0,1551,459,1104,0,17,1733,407,11,0,347,0,24,0,0,403,0,147
stat.useItem.minecraft.quartz_ore,0,893,0,0,0,0,0,0,0,0,0,163,0,1759,0,0,0,2411,0,0,2068,0,121,0,2976,732,5163,0,0,4440,0,1,0,8022,0,293,0,0,986,0,596
stat.useItem.minecraft.quartz_stairs,0,213,0,0,0,0,0,0,0,0,370,0,0,225,0,0,0,470,0,64,810,0,0,0,575,376,970,0,3,483,0,101,0,2868,269,9,0,0,214,0,328
stat.useItem.minecraft.rabbit,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.rail,0,1190,0,0,0,381,0,977,0,0,0,81,0,983,0,0,0,62,0,0,3319,0,3681,0,7421,570,4800,64,256,2436,0,2802,61,2361,166,531,0,0,4139,0,1876
stat.useItem.minecraft.record_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
stat.useItem.minecraft.red_flower,0,1,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,107,0,3,6,0,9,0,123,0,371,0,1,0,0,0,0,10,0,0,0,0,87,0,9
stat.useItem.minecraft.red_mushroom,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,7,4,51,0,0,0,0,56,0,0,0,5,0,0,2,0,0
stat.useItem.minecraft.red_mushroom_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,46,15,0,0,0,0,2275,0,0,0,0,0,0,1,0,0
